id,name,Type,Gender,Skin,Attribute Count,Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7
9135,Punk #9135,Human,Male,Albino,3,Chinstrap,Do-rag,Small Shades,,,,
9136,Punk #9136,Human,Female,Light,3,Gold Chain,Purple Lipstick,Straight Hair Dark,,,,
9137,Punk #9137,Human,Male,Dark,3,Luxurious Beard,Hoodie,3D Glasses,,,,
9138,Punk #9138,Human,Male,Dark,3,Handlebars,Big Shades,Headband,,,,
9139,Punk #9139,Human,Male,Medium,4,Earring,Nerd Glasses,Mohawk Dark,Mole,,,
9140,Punk #9140,Human,Male,Dark,2,Stringy Hair,Luxurious Beard,,,,,
9141,Punk #9141,Human,Male,Light,2,Chinstrap,Crazy Hair,,,,,
9142,Punk #9142,Human,Male,Dark,4,Messy Hair,Classic Shades,Earring,Goat,,,
9143,Punk #9143,Human,Male,Dark,3,Vampire Hair,Earring,Goat,,,,
9144,Punk #9144,Human,Male,Light,3,Big Shades,Goat,Mohawk,,,,
9145,Punk #9145,Human,Female,Light,1,Rosy Cheeks,,,,,,
9146,Punk #9146,Human,Male,Light,3,Stringy Hair,Front Beard Dark,Eye Patch,,,,
9147,Punk #9147,Human,Female,Dark,4,Mole,Horned Rim Glasses,Hot Lipstick,Blonde Bob,,,
9148,Punk #9148,Human,Female,Medium,2,Medical Mask,Mohawk Dark,,,,,
9149,Punk #9149,Human,Female,Medium,3,Wild White Hair,Purple Eye Shadow,Cigarette,,,,
9150,Punk #9150,Human,Male,Dark,2,Crazy Hair,Big Beard,,,,,
9151,Punk #9151,Human,Female,Dark,2,Orange Side,Black Lipstick,,,,,
9152,Punk #9152,Human,Female,Light,3,Black Lipstick,Dark Hair,Cigarette,,,,
9153,Punk #9153,Human,Female,Medium,2,Cap,Purple Eye Shadow,,,,,
9154,Punk #9154,Human,Male,Albino,2,Mohawk Thin,Chinstrap,,,,,
9155,Punk #9155,Human,Male,Light,3,Peak Spike,Nerd Glasses,Normal Beard,,,,
9156,Punk #9156,Human,Male,Light,4,Normal Beard Black,Cap Forward,Frown,Horned Rim Glasses,,,
9157,Punk #9157,Human,Male,Dark,4,Stringy Hair,Shadow Beard,Earring,Eye Patch,,,
9158,Punk #9158,Human,Male,Light,3,Big Shades,Fedora,Goat,,,,
9159,Punk #9159,Human,Male,Medium,3,Hoodie,Shadow Beard,Nerd Glasses,,,,
9160,Punk #9160,Human,Female,Medium,3,Black Lipstick,Pilot Helmet,Medical Mask,,,,
9161,Punk #9161,Human,Male,Light,3,Bandana,Normal Beard,Regular Shades,,,,
9162,Punk #9162,Human,Male,Light,3,Cigarette,Front Beard Dark,Rosy Cheeks,,,,
9163,Punk #9163,Human,Female,Medium,4,Black Lipstick,Bandana,Earring,Nerd Glasses,,,
9164,Punk #9164,Human,Female,Albino,3,Messy Hair,Purple Lipstick,Earring,,,,
9165,Punk #9165,Human,Male,Albino,3,Cigarette,Frumpy Hair,Regular Shades,,,,
9166,Punk #9166,Human,Male,Medium,3,Frown,Police Cap,Nerd Glasses,,,,
9167,Punk #9167,Human,Female,Dark,3,Wild White Hair,Black Lipstick,Purple Eye Shadow,,,,
9168,Punk #9168,Human,Male,Dark,4,Muttonchops,Knitted Cap,Smile,VR,,,
9169,Punk #9169,Human,Male,Medium,2,Peak Spike,3D Glasses,,,,,
9170,Punk #9170,Human,Male,Medium,3,Normal Beard,Regular Shades,Cowboy Hat,,,,
9171,Punk #9171,Human,Male,Medium,3,Front Beard,Cap,Nerd Glasses,,,,
9172,Punk #9172,Human,Male,Dark,3,Shadow Beard,Fedora,Nerd Glasses,,,,
9173,Punk #9173,Human,Male,Albino,3,Cap,Classic Shades,Goat,,,,
9174,Punk #9174,Human,Male,Albino,2,Stringy Hair,Front Beard Dark,,,,,
9175,Punk #9175,Human,Male,Dark,3,Vape,Goat,Clown Hair Green,,,,
9176,Punk #9176,Human,Male,Medium,2,Front Beard Dark,Crazy Hair,,,,,
9177,Punk #9177,Human,Female,Medium,3,Purple Eye Shadow,Hot Lipstick,Half Shaved,,,,
9178,Punk #9178,Human,Male,Medium,4,Cigarette,Front Beard,Earring,Nerd Glasses,,,
9179,Punk #9179,Human,Male,Medium,3,Cigarette,Normal Beard Black,Mohawk,,,,
9180,Punk #9180,Human,Male,Medium,4,Bandana,Luxurious Beard,Big Shades,Earring,,,
9181,Punk #9181,Human,Female,Medium,3,Cap,Big Shades,Black Lipstick,,,,
9182,Punk #9182,Human,Female,Medium,3,Bandana,Horned Rim Glasses,Earring,,,,
9183,Punk #9183,Human,Female,Dark,3,Red Mohawk,Black Lipstick,Clown Eyes Blue,,,,
9184,Punk #9184,Human,Male,Dark,3,Cigarette,Messy Hair,Luxurious Beard,,,,
9185,Punk #9185,Human,Male,Albino,2,Purple Hair,Normal Beard,,,,,
9186,Punk #9186,Human,Female,Albino,3,Knitted Cap,Purple Lipstick,Nerd Glasses,,,,
9187,Punk #9187,Human,Male,Light,3,Mohawk Thin,Earring,Goat,,,,
9188,Punk #9188,Human,Female,Light,4,Wild White Hair,Hot Lipstick,Earring,Cigarette,,,
9189,Punk #9189,Human,Male,Dark,3,Front Beard,Fedora,Earring,,,,
9190,Punk #9190,Human,Male,Albino,2,Earring,Small Shades,,,,,
9191,Punk #9191,Human,Female,Light,3,Clown Eyes Green,Wild Blonde,Purple Lipstick,,,,
9192,Punk #9192,Human,Male,Dark,3,Muttonchops,Smile,Mohawk,,,,
9193,Punk #9193,Human,Female,Light,3,Wild White Hair,Clown Eyes Green,Cigarette,,,,
9194,Punk #9194,Human,Female,Albino,2,Tassle Hat,Hot Lipstick,,,,,
9195,Punk #9195,Human,Female,Albino,2,Blonde Short,Nerd Glasses,,,,,
9196,Punk #9196,Human,Male,Light,2,Crazy Hair,Clown Eyes Green,,,,,
9197,Punk #9197,Human,Male,Medium,2,Front Beard Dark,Shaved Head,,,,,
9198,Punk #9198,Human,Male,Dark,2,Bandana,3D Glasses,,,,,
9199,Punk #9199,Human,Male,Light,3,Vape,Mustache,Headband,,,,
9200,Punk #9200,Human,Female,Light,2,Eye Mask,Mohawk Dark,,,,,
9201,Punk #9201,Human,Female,Light,2,Welding Goggles,Straight Hair Blonde,,,,,
9202,Punk #9202,Human,Male,Dark,3,Messy Hair,Big Shades,Pipe,,,,
9203,Punk #9203,Zombie,Male,,4,Clown Nose,Cap Forward,Goat,Mole,,,
9204,Punk #9204,Human,Male,Light,3,Stringy Hair,Cigarette,Clown Eyes Green,,,,
9205,Punk #9205,Human,Female,Medium,4,Mole,Big Shades,Earring,Straight Hair Dark,,,
9206,Punk #9206,Human,Male,Light,4,Handlebars,Headband,Pipe,Eye Patch,,,
9207,Punk #9207,Human,Male,Dark,4,Hoodie,Shadow Beard,Vape,Nerd Glasses,,,
9208,Punk #9208,Human,Male,Light,2,Shadow Beard,Vape,,,,,
9209,Punk #9209,Human,Male,Dark,3,Stringy Hair,Cigarette,Luxurious Beard,,,,
9210,Punk #9210,Human,Male,Light,4,Normal Beard Black,Mohawk Thin,Earring,Eye Patch,,,
9211,Punk #9211,Human,Female,Dark,4,Black Lipstick,Silver Chain,Half Shaved,Clown Eyes Blue,,,
9212,Punk #9212,Human,Male,Albino,3,Bandana,Luxurious Beard,Eye Patch,,,,
9213,Punk #9213,Human,Female,Dark,4,Clown Eyes Green,Hot Lipstick,Dark Hair,Earring,,,
9214,Punk #9214,Human,Male,Light,2,Eye Mask,Top Hat,,,,,
9215,Punk #9215,Human,Female,Albino,3,Mole,Stringy Hair,Purple Lipstick,,,,
9216,Punk #9216,Human,Male,Medium,3,Vampire Hair,Gold Chain,Horned Rim Glasses,,,,
9217,Punk #9217,Human,Female,Dark,3,Purple Eye Shadow,Mohawk Thin,Earring,,,,
9218,Punk #9218,Human,Male,Dark,3,Front Beard,Shaved Head,Eye Patch,,,,
9219,Punk #9219,Human,Male,Dark,2,Vampire Hair,3D Glasses,,,,,
9220,Punk #9220,Human,Male,Medium,3,Big Shades,Chinstrap,Purple Hair,,,,
9221,Punk #9221,Human,Male,Medium,3,Cigarette,Classic Shades,Mohawk Dark,,,,
9222,Punk #9222,Human,Male,Albino,2,Nerd Glasses,Knitted Cap,,,,,
9223,Punk #9223,Human,Female,Dark,3,Pink With Hat,Regular Shades,Purple Lipstick,,,,
9224,Punk #9224,Human,Female,Medium,3,Vape,Wild White Hair,Earring,,,,
9225,Punk #9225,Human,Male,Light,3,Bandana,Muttonchops,Pipe,,,,
9226,Punk #9226,Human,Male,Dark,3,Peak Spike,Handlebars,Big Shades,,,,
9227,Punk #9227,Human,Male,Albino,2,Clown Eyes Blue,Headband,,,,,
9228,Punk #9228,Human,Female,Dark,3,Black Lipstick,Mohawk,Horned Rim Glasses,,,,
9229,Punk #9229,Human,Female,Medium,3,Vape,Crazy Hair,Classic Shades,,,,
9230,Punk #9230,Human,Female,Albino,3,Tassle Hat,Pipe,Black Lipstick,,,,
9231,Punk #9231,Human,Male,Light,3,Stringy Hair,Mustache,Regular Shades,,,,
9232,Punk #9232,Human,Male,Dark,2,Cigarette,Fedora,,,,,
9233,Punk #9233,Human,Male,Light,3,Bandana,Earring,Clown Eyes Green,,,,
9234,Punk #9234,Human,Male,Medium,3,Luxurious Beard,Knitted Cap,Medical Mask,,,,
9235,Punk #9235,Human,Male,Light,4,Cigarette,Clown Nose,Normal Beard Black,Hoodie,,,
9236,Punk #9236,Human,Male,Light,2,Classic Shades,Mohawk Dark,,,,,
9237,Punk #9237,Human,Female,Medium,4,Orange Side,Earring,Clown Eyes Blue,Cigarette,,,
9238,Punk #9238,Human,Male,Medium,2,Shaved Head,Regular Shades,,,,,
9239,Punk #9239,Human,Male,Medium,3,Handlebars,Big Shades,Crazy Hair,,,,
9240,Punk #9240,Human,Female,Dark,2,Mole,Orange Side,,,,,
9241,Punk #9241,Human,Male,Dark,4,Earring,Regular Shades,Big Beard,Mohawk Dark,,,
9242,Punk #9242,Human,Male,Light,3,Frown,Mustache,Knitted Cap,,,,
9243,Punk #9243,Human,Male,Dark,3,Peak Spike,Mustache,Mole,,,,
9244,Punk #9244,Human,Female,Dark,4,Clown Nose,Clown Eyes Green,Hot Lipstick,Wild Hair,,,
9245,Punk #9245,Human,Male,Medium,4,Fedora,Mustache,Earring,Nerd Glasses,,,
9246,Punk #9246,Human,Male,Albino,1,Clown Eyes Green,,,,,,
9247,Punk #9247,Human,Female,Light,3,Eye Mask,Straight Hair,Purple Lipstick,,,,
9248,Punk #9248,Human,Female,Light,3,Bandana,Hot Lipstick,VR,,,,
9249,Punk #9249,Human,Male,Medium,3,Cigarette,Cap Forward,Shadow Beard,,,,
9250,Punk #9250,Human,Male,Medium,4,Messy Hair,Handlebars,Classic Shades,Earring,,,
9251,Punk #9251,Human,Male,Medium,3,Stringy Hair,Nerd Glasses,Medical Mask,,,,
9252,Punk #9252,Human,Male,Light,3,Wild Hair,Vape,Regular Shades,,,,
9253,Punk #9253,Human,Female,Light,3,Tassle Hat,Hot Lipstick,Earring,,,,
9254,Punk #9254,Human,Male,Light,3,Shadow Beard,Clown Hair Green,Eye Patch,,,,
9255,Punk #9255,Human,Male,Light,2,Normal Beard Black,Mohawk Dark,,,,,
9256,Punk #9256,Human,Male,Light,3,Mohawk Thin,Mustache,3D Glasses,,,,
9257,Punk #9257,Human,Female,Dark,2,Hot Lipstick,Clown Eyes Blue,,,,,
9258,Punk #9258,Human,Female,Medium,3,Welding Goggles,Straight Hair,Cigarette,,,,
9259,Punk #9259,Human,Male,Medium,2,Stringy Hair,Frown,,,,,
9260,Punk #9260,Human,Male,Dark,3,Cap,Muttonchops,Horned Rim Glasses,,,,
9261,Punk #9261,Human,Female,Medium,2,Eye Mask,Frumpy Hair,,,,,
9262,Punk #9262,Human,Male,Light,4,Purple Hair,Vape,Earring,Small Shades,,,
9263,Punk #9263,Human,Male,Light,2,Do-rag,Eye Patch,,,,,
9264,Punk #9264,Human,Male,Medium,4,Clown Nose,Cap Forward,Shadow Beard,VR,,,
9265,Punk #9265,Ape,Male,,2,Bandana,Big Shades,,,,,
9266,Punk #9266,Human,Male,Dark,4,Clown Eyes Blue,Shadow Beard,Mohawk Dark,Mole,,,
9267,Punk #9267,Human,Male,Light,3,Peak Spike,Earring,3D Glasses,,,,
9268,Punk #9268,Human,Male,Light,3,Spots,Goat,Shaved Head,,,,
9269,Punk #9269,Human,Female,Light,3,Black Lipstick,Bandana,Earring,,,,
9270,Punk #9270,Human,Female,Albino,4,Big Shades,Black Lipstick,Stringy Hair,Earring,,,
9271,Punk #9271,Human,Female,Medium,4,Knitted Cap,Purple Eye Shadow,Hot Lipstick,Earring,,,
9272,Punk #9272,Human,Male,Dark,3,Pipe,Do-rag,Clown Eyes Green,,,,
9273,Punk #9273,Human,Male,Light,3,Front Beard,Classic Shades,Crazy Hair,,,,
9274,Punk #9274,Human,Male,Dark,3,Luxurious Beard,Nerd Glasses,Shaved Head,,,,
9275,Punk #9275,Human,Male,Medium,3,Police Cap,Shadow Beard,Nerd Glasses,,,,
9276,Punk #9276,Human,Male,Light,3,Police Cap,Normal Beard,Pipe,,,,
9277,Punk #9277,Human,Male,Medium,2,Bandana,Chinstrap,,,,,
9278,Punk #9278,Human,Female,Albino,3,Straight Hair Blonde,Hot Lipstick,Earring,,,,
9279,Punk #9279,Human,Male,Medium,4,Frown,Shadow Beard,Purple Hair,Earring,,,
9280,Punk #9280,Ape,Male,,2,3D Glasses,Cowboy Hat,,,,,
9281,Punk #9281,Human,Male,Light,3,Front Beard Dark,Classic Shades,Mohawk,,,,
9282,Punk #9282,Human,Male,Medium,2,Fedora,Big Beard,,,,,
9283,Punk #9283,Human,Male,Dark,3,Frown,VR,Mohawk,,,,
9284,Punk #9284,Human,Male,Medium,2,Normal Beard Black,Nerd Glasses,,,,,
9285,Punk #9285,Human,Male,Light,3,Normal Beard Black,Crazy Hair,Regular Shades,,,,
9286,Punk #9286,Human,Female,Medium,3,Pipe,Bandana,Hot Lipstick,,,,
9287,Punk #9287,Human,Male,Dark,4,Messy Hair,Shadow Beard,Earring,Eye Patch,,,
9288,Punk #9288,Human,Female,Medium,4,Pipe,Black Lipstick,Wild Hair,Earring,,,
9289,Punk #9289,Human,Male,Light,4,Cigarette,Cap,Frown,Nerd Glasses,,,
9290,Punk #9290,Human,Male,Medium,4,Goat,Pipe,Clown Hair Green,Regular Shades,,,
9291,Punk #9291,Human,Male,Dark,2,Buck Teeth,Mohawk Thin,,,,,
9292,Punk #9292,Human,Male,Medium,3,Messy Hair,Spots,Eye Patch,,,,
9293,Punk #9293,Human,Male,Dark,3,Cigarette,Handlebars,Mohawk Thin,,,,
9294,Punk #9294,Human,Male,Albino,2,Police Cap,Nerd Glasses,,,,,
9295,Punk #9295,Human,Female,Albino,3,Mole,Pipe,Straight Hair Dark,,,,
9296,Punk #9296,Human,Male,Dark,3,Messy Hair,Goat,VR,,,,
9297,Punk #9297,Human,Male,Dark,3,Handlebars,Crazy Hair,VR,,,,
9298,Punk #9298,Human,Male,Albino,3,Vampire Hair,Cigarette,Big Shades,,,,
9299,Punk #9299,Human,Male,Albino,2,Cap Forward,Handlebars,,,,,
9300,Punk #9300,Human,Male,Medium,2,Cap Forward,Smile,,,,,
9301,Punk #9301,Human,Female,Dark,3,Black Lipstick,Purple Eye Shadow,Straight Hair Dark,,,,
9302,Punk #9302,Human,Male,Medium,4,Cigarette,Frumpy Hair,Front Beard Dark,Nerd Glasses,,,
9303,Punk #9303,Human,Female,Medium,2,Mohawk Dark,Clown Eyes Blue,,,,,
9304,Punk #9304,Human,Female,Dark,3,Mole,Messy Hair,Earring,,,,
9305,Punk #9305,Human,Male,Light,4,Cigarette,Front Beard Dark,Mohawk Dark,Mole,,,
9306,Punk #9306,Human,Male,Dark,2,Cap Forward,Classic Shades,,,,,
9307,Punk #9307,Human,Female,Medium,3,Purple Eye Shadow,Stringy Hair,Cigarette,,,,
9308,Punk #9308,Human,Female,Light,2,Horned Rim Glasses,Blonde Bob,,,,,
9309,Punk #9309,Human,Female,Medium,3,Blue Eye Shadow,Black Lipstick,Mohawk,,,,
9310,Punk #9310,Human,Female,Light,3,Straight Hair Blonde,Cigarette,Nerd Glasses,,,,
9311,Punk #9311,Human,Female,Dark,3,Pink With Hat,Purple Lipstick,Clown Eyes Blue,,,,
9312,Punk #9312,Human,Female,Light,3,Messy Hair,Clown Eyes Green,Hot Lipstick,,,,
9313,Punk #9313,Human,Female,Medium,2,Messy Hair,Eye Mask,,,,,
9314,Punk #9314,Human,Male,Light,2,Beanie,Frown,,,,,
9315,Punk #9315,Human,Male,Medium,3,Classic Shades,Mustache,Crazy Hair,,,,
9316,Punk #9316,Human,Male,Dark,5,Big Shades,Chinstrap,Earring,Crazy Hair,Smile,,
9317,Punk #9317,Human,Female,Medium,2,Orange Side,Hot Lipstick,,,,,
9318,Punk #9318,Human,Male,Dark,3,Clown Nose,Big Shades,Mohawk Dark,,,,
9319,Punk #9319,Human,Male,Medium,3,Bandana,Clown Eyes Blue,Silver Chain,,,,
9320,Punk #9320,Human,Female,Albino,2,Mole,Bandana,,,,,
9321,Punk #9321,Human,Male,Medium,3,Mustache,Horned Rim Glasses,Mohawk,,,,
9322,Punk #9322,Human,Male,Dark,3,Cap,Shadow Beard,Eye Patch,,,,
9323,Punk #9323,Human,Male,Albino,3,Front Beard Dark,Classic Shades,Headband,,,,
9324,Punk #9324,Human,Female,Dark,4,Black Lipstick,Clown Eyes Green,Earring,Straight Hair Dark,,,
9325,Punk #9325,Human,Female,Light,3,Black Lipstick,Welding Goggles,Straight Hair,,,,
9326,Punk #9326,Human,Female,Dark,4,Cap,Regular Shades,Purple Lipstick,Earring,,,
9327,Punk #9327,Human,Female,Light,2,Blue Eye Shadow,Straight Hair Dark,,,,,
9328,Punk #9328,Human,Male,Dark,4,Stringy Hair,Gold Chain,Earring,Horned Rim Glasses,,,
9329,Punk #9329,Human,Male,Light,4,Cap,Buck Teeth,Shadow Beard,Earring,,,
9330,Punk #9330,Human,Male,Dark,2,Frown,Horned Rim Glasses,,,,,
9331,Punk #9331,Human,Female,Light,3,Hot Lipstick,Mohawk Dark,Clown Eyes Blue,,,,
9332,Punk #9332,Human,Female,Albino,2,Welding Goggles,Half Shaved,,,,,
9333,Punk #9333,Human,Female,Light,4,Black Lipstick,Horned Rim Glasses,Mohawk Thin,Earring,,,
9334,Punk #9334,Human,Female,Medium,2,Eye Patch,Stringy Hair,,,,,
9335,Punk #9335,Human,Male,Dark,3,Classic Shades,Earring,Shaved Head,,,,
9336,Punk #9336,Human,Male,Light,4,Handlebars,Smile,Mohawk,Clown Eyes Green,,,
9337,Punk #9337,Human,Male,Medium,3,Luxurious Beard,Earring,Mohawk,,,,
9338,Punk #9338,Human,Female,Dark,3,Clown Eyes Green,Purple Lipstick,Straight Hair Dark,,,,
9339,Punk #9339,Human,Female,Medium,3,Tiara,Clown Eyes Green,Hot Lipstick,,,,
9340,Punk #9340,Human,Male,Light,3,Luxurious Beard,Mohawk Thin,Earring,,,,
9341,Punk #9341,Human,Female,Light,3,Mole,Wild White Hair,Black Lipstick,,,,
9342,Punk #9342,Human,Male,Light,4,Chinstrap,Earring,Knitted Cap,Regular Shades,,,
9343,Punk #9343,Human,Male,Dark,3,Big Shades,Earring,Mohawk,,,,
9344,Punk #9344,Human,Male,Light,3,Hoodie,Classic Shades,Normal Beard,,,,
9345,Punk #9345,Human,Male,Light,2,Front Beard,Mohawk,,,,,
9346,Punk #9346,Human,Male,Light,4,Front Beard Dark,Vape,VR,Shaved Head,,,
9347,Punk #9347,Human,Male,Medium,2,Purple Hair,Clown Eyes Green,,,,,
9348,Punk #9348,Human,Female,Albino,2,Mohawk,Hot Lipstick,,,,,
9349,Punk #9349,Human,Female,Light,3,Crazy Hair,Hot Lipstick,Cigarette,,,,
9350,Punk #9350,Human,Male,Albino,3,Front Beard Dark,Small Shades,Cowboy Hat,,,,
9351,Punk #9351,Human,Male,Light,3,Earring,Mohawk,Small Shades,,,,
9352,Punk #9352,Human,Male,Dark,2,Top Hat,Regular Shades,,,,,
9353,Punk #9353,Human,Female,Dark,3,Messy Hair,Eye Mask,Black Lipstick,,,,
9354,Punk #9354,Human,Male,Albino,3,Purple Hair,Earring,Nerd Glasses,,,,
9355,Punk #9355,Human,Male,Light,4,Bandana,Luxurious Beard,Frown,Earring,,,
9356,Punk #9356,Human,Male,Light,2,Vampire Hair,Nerd Glasses,,,,,
9357,Punk #9357,Human,Male,Light,3,Frown,Chinstrap,Mohawk,,,,
9358,Punk #9358,Human,Female,Dark,3,Tassle Hat,Blue Eye Shadow,Earring,,,,
9359,Punk #9359,Human,Female,Light,4,Green Eye Shadow,Crazy Hair,Purple Lipstick,Earring,,,
9360,Punk #9360,Human,Male,Light,2,Luxurious Beard,Cowboy Hat,,,,,
9361,Punk #9361,Human,Male,Medium,3,Bandana,Eye Mask,Luxurious Beard,,,,
9362,Punk #9362,Human,Male,Dark,4,Knitted Cap,Smile,Regular Shades,Mole,,,
9363,Punk #9363,Human,Male,Light,2,Cap Forward,Clown Eyes Green,,,,,
9364,Punk #9364,Human,Male,Dark,2,Handlebars,Mohawk Dark,,,,,
9365,Punk #9365,Human,Male,Albino,2,Cigarette,Frumpy Hair,,,,,
9366,Punk #9366,Human,Female,Medium,4,Pipe,Blue Eye Shadow,Half Shaved,Earring,,,
9367,Punk #9367,Human,Female,Medium,2,Straight Hair,Clown Eyes Blue,,,,,
9368,Punk #9368,Zombie,Male,,2,Hoodie,Earring,,,,,
9369,Punk #9369,Human,Female,Dark,3,Cap,Eye Mask,Earring,,,,
9370,Punk #9370,Human,Female,Medium,3,Green Eye Shadow,Stringy Hair,Earring,,,,
9371,Punk #9371,Human,Male,Light,3,Muttonchops,Fedora,Eye Patch,,,,
9372,Punk #9372,Human,Male,Light,3,Stringy Hair,Front Beard,Eye Patch,,,,
9373,Punk #9373,Human,Female,Light,3,Black Lipstick,Pilot Helmet,Cigarette,,,,
9374,Punk #9374,Human,Male,Light,3,Earring,Smile,Mohawk Dark,,,,
9375,Punk #9375,Human,Male,Dark,4,Earring,Nerd Glasses,Smile,Shaved Head,,,
9376,Punk #9376,Human,Female,Dark,3,Orange Side,Horned Rim Glasses,Purple Lipstick,,,,
9377,Punk #9377,Human,Female,Dark,4,Black Lipstick,Stringy Hair,Cigarette,Nerd Glasses,,,
9378,Punk #9378,Human,Male,Medium,5,Cigarette,Big Shades,Earring,Shaved Head,Mole,,
9379,Punk #9379,Human,Female,Dark,2,Orange Side,Medical Mask,,,,,
9380,Punk #9380,Human,Male,Dark,3,Classic Shades,Headband,Mole,,,,
9381,Punk #9381,Human,Female,Light,3,Tassle Hat,Hot Lipstick,Classic Shades,,,,
9382,Punk #9382,Human,Male,Medium,4,Cigarette,Purple Hair,Earring,Small Shades,,,
9383,Punk #9383,Human,Female,Dark,4,Big Shades,Mohawk Thin,Hot Lipstick,Earring,,,
9384,Punk #9384,Human,Male,Medium,3,Earring,Normal Beard,Shaved Head,,,,
9385,Punk #9385,Human,Male,Dark,5,Stringy Hair,Frown,Muttonchops,Vape,VR,,
9386,Punk #9386,Human,Male,Dark,3,Muttonchops,Small Shades,Mohawk Dark,,,,
9387,Punk #9387,Human,Male,Medium,3,Messy Hair,Big Shades,Big Beard,,,,
9388,Punk #9388,Human,Female,Light,3,Mohawk,Earring,Nerd Glasses,,,,
9389,Punk #9389,Human,Male,Light,3,Gold Chain,Shadow Beard,Crazy Hair,,,,
9390,Punk #9390,Human,Male,Medium,4,Big Shades,Front Beard Dark,Earring,Knitted Cap,,,
9391,Punk #9391,Human,Male,Light,3,Bandana,Shadow Beard,Mole,,,,
9392,Punk #9392,Human,Female,Light,3,Tiara,Hot Lipstick,Cigarette,,,,
9393,Punk #9393,Human,Male,Medium,3,Clown Eyes Blue,Hoodie,Earring,,,,
9394,Punk #9394,Human,Male,Light,2,Peak Spike,3D Glasses,,,,,
9395,Punk #9395,Human,Female,Medium,4,Mole,Hot Lipstick,Half Shaved,Earring,,,
9396,Punk #9396,Human,Female,Light,4,Clown Nose,Vape,Blue Eye Shadow,Mohawk Dark,,,
9397,Punk #9397,Human,Female,Light,3,Black Lipstick,Purple Eye Shadow,Wild Blonde,,,,
9398,Punk #9398,Human,Male,Albino,3,Cigarette,Wild Hair,Regular Shades,,,,
9399,Punk #9399,Human,Male,Albino,2,Fedora,Regular Shades,,,,,
9400,Punk #9400,Human,Female,Light,4,Pipe,Wild Blonde,VR,Purple Lipstick,,,
9401,Punk #9401,Human,Female,Albino,2,Clown Eyes Green,Stringy Hair,,,,,
9402,Punk #9402,Human,Male,Medium,3,Frumpy Hair,Earring,Big Beard,,,,
9403,Punk #9403,Human,Male,Dark,2,Peak Spike,Horned Rim Glasses,,,,,
9404,Punk #9404,Human,Male,Dark,4,Peak Spike,Muttonchops,Earring,Regular Shades,,,
9405,Punk #9405,Human,Male,Medium,3,Knitted Cap,Small Shades,Big Beard,,,,
9406,Punk #9406,Human,Female,Medium,3,Crazy Hair,Purple Lipstick,Cigarette,,,,
9407,Punk #9407,Human,Male,Medium,3,Cigarette,Clown Eyes Blue,Knitted Cap,,,,
9408,Punk #9408,Human,Female,Light,2,Wild Blonde,Clown Eyes Blue,,,,,
9409,Punk #9409,Human,Female,Dark,2,Spots,Crazy Hair,,,,,
9410,Punk #9410,Human,Female,Light,3,Knitted Cap,Medical Mask,Clown Eyes Blue,,,,
9411,Punk #9411,Human,Female,Dark,3,Purple Eye Shadow,Purple Lipstick,Mohawk Dark,,,,
9412,Punk #9412,Human,Male,Medium,4,Mustache,Earring,Crazy Hair,Smile,,,
9413,Punk #9413,Human,Female,Medium,5,Vape,Wild White Hair,Hot Lipstick,Earring,Nerd Glasses,,
9414,Punk #9414,Human,Female,Light,4,Headband,Earring,Cigarette,Nerd Glasses,,,
9415,Punk #9415,Human,Male,Dark,3,Fedora,Horned Rim Glasses,Smile,,,,
9416,Punk #9416,Human,Male,Albino,3,Fedora,Earring,Goat,,,,
9417,Punk #9417,Human,Female,Medium,3,Pilot Helmet,Purple Lipstick,Earring,,,,
9418,Punk #9418,Human,Male,Albino,3,Muttonchops,Crazy Hair,Smile,,,,
9419,Punk #9419,Human,Female,Dark,3,Green Eye Shadow,Straight Hair,Hot Lipstick,,,,
9420,Punk #9420,Human,Male,Dark,2,Eye Mask,Fedora,,,,,
9421,Punk #9421,Human,Male,Light,4,Shadow Beard,Earring,Do-rag,Eye Patch,,,
9422,Punk #9422,Human,Male,Medium,2,Frown,Police Cap,,,,,
9423,Punk #9423,Human,Female,Medium,2,Wild White Hair,Cigarette,,,,,
9424,Punk #9424,Human,Male,Dark,3,Wild Hair,Vape,Nerd Glasses,,,,
9425,Punk #9425,Human,Male,Medium,3,Luxurious Beard,Big Shades,Shaved Head,,,,
9426,Punk #9426,Human,Male,Albino,2,Front Beard,Mohawk,,,,,
9427,Punk #9427,Human,Male,Dark,3,Luxurious Beard,Police Cap,Nerd Glasses,,,,
9428,Punk #9428,Human,Female,Medium,3,Purple Eye Shadow,Straight Hair,Cigarette,,,,
9429,Punk #9429,Human,Male,Medium,2,Gold Chain,Top Hat,,,,,
9430,Punk #9430,Human,Female,Dark,4,Dark Hair,Purple Lipstick,Earring,Nerd Glasses,,,
9431,Punk #9431,Human,Female,Albino,2,Green Eye Shadow,Blonde Bob,,,,,
9432,Punk #9432,Human,Male,Light,4,Peak Spike,Big Shades,Front Beard Dark,Earring,,,
9433,Punk #9433,Human,Female,Light,4,Clown Nose,Pipe,Mohawk Thin,Hot Lipstick,,,
9434,Punk #9434,Human,Male,Medium,3,Bandana,Big Shades,Mole,,,,
9435,Punk #9435,Human,Male,Medium,3,Muttonchops,Earring,Mohawk Dark,,,,
